vente_id,date_vente,client_id,produit_id,canal_id,quantite,montant
39338,2025-11-14,794,62,2,4,156.6
39339,2024-08-09,922,182,4,7,573.74
39340,2025-04-05,383,107,4,9,135.83
39341,2024-11-11,470,86,1,6,221.58
39342,2024-10-01,285,21,4,5,266.31
39343,2026-01-20,670,43,4,10,423.9
39344,2025-11-27,735,88,2,7,630.48
39345,2025-07-28,775,124,2,7,370.48
39346,2026-03-14,975,23,1,10,476.99
39347,2024-12-07,657,179,1,4,561.64
39348,2024-06-08,828,96,1,2,200.27
39349,2024-11-11,141,123,3,10,562.5
39350,2024-10-24,771,199,3,8,339.45
39351,2024-12-06,559,67,2,4,242.7
39352,2024-09-01,93,189,4,1,172.53
39353,2026-04-11,871,32,3,2,871.8
39354,2025-05-18,364,150,2,8,610.84
39355,2026-01-04,94,183,2,3,432.01
39356,2024-12-07,857,105,1,9,424.03
39357,2025-04-05,716,117,1,10,142.86
39358,2024-07-28,890,55,2,9,699.59
39359,2024-11-08,521,184,4,3,372.09
39360,2026-02-24,110,96,3,6,419.64
39361,2026-01-04,906,45,2,4,614.04
39362,2024-11-02,779,39,4,3,650.35
39363,2024-12-16,387,189,4,8,144.34
39364,2026-01-22,941,170,4,1,720.92
39365,2025-03-03,517,22,3,5,412.22
39366,2024-11-28,849,190,2,10,145.96
39367,2026-01-27,125,6,2,4,79.41
39368,2024-09-16,42,76,2,1,49.49
39369,2025-07-20,289,71,1,4,194.93
39370,2024-09-16,444,172,3,3,14.24
39371,2024-07-31,535,178,4,2,724.63
39372,2024-12-10,487,61,2,3,803.47
39373,2026-02-15,605,50,4,6,218.41
39374,2024-12-17,669,15,3,8,782.58
39375,2025-02-03,508,149,2,8,434.83
39376,2025-06-24,167,12,1,6,643.37
39377,2025-05-18,816,159,4,7,45.58
39378,2025-12-11,883,178,1,8,210.38
39379,2024-05-22,884,86,3,4,964.1
39380,2025-09-18,34,91,3,6,910.08
39381,2025-05-29,419,121,1,1,643.5
39382,2025-01-28,564,97,2,2,93.42
39383,2024-07-03,135,43,1,2,712.42
39384,2026-01-02,353,196,1,6,723.12
39385,2025-05-28,728,135,4,4,173.69
39386,2025-11-24,314,57,2,2,660.03
39387,2024-12-28,877,170,3,1,65.36
39388,2025-03-19,540,150,2,2,487.2
39389,2025-08-10,449,19,1,2,192.8
39390,2025-08-07,572,185,3,9,549.49
39391,2025-01-05,967,162,3,7,245.31
39392,2024-09-13,510,155,4,6,848.31
39393,2025-05-17,430,38,2,3,297.71
39394,2025-01-02,377,104,1,1,271.23
39395,2024-12-15,229,29,4,5,214.06
39396,2024-10-17,280,51,1,3,868.76
39397,2024-11-05,484,1,1,3,211.6
39398,2024-11-20,741,152,2,7,807.48
39399,2024-10-17,912,37,1,4,433.5
39400,2025-02-11,102,64,2,10,433.98
39401,2024-08-04,13,130,4,8,207.31
39402,2025-05-06,755,24,1,1,609.94
39403,2025-01-15,417,73,2,9,491.21
39404,2024-12-21,270,136,1,9,640.29
39405,2025-02-26,851,66,1,6,897.19
39406,2025-04-19,763,115,3,2,405.57
39407,2025-09-08,429,191,2,6,781.83
39408,2025-02-24,578,124,4,4,210.46
39409,2025-05-08,507,198,2,5,272.61
39410,2025-04-01,473,168,2,2,505.92
39411,2025-06-14,871,16,2,2,253.9
39412,2026-02-24,78,118,3,10,541.72
39413,2024-10-23,239,31,4,5,835.9
39414,2026-01-04,257,184,1,6,453.78
39415,2026-03-02,835,55,2,9,321.49
39416,2025-03-16,818,98,1,5,176.64
39417,2024-10-02,788,139,4,9,504.35
39418,2024-08-05,876,73,3,7,597.94
39419,2025-07-27,578,109,1,10,364.53
39420,2024-12-07,52,44,3,8,567.32
39421,2025-01-19,411,138,4,6,187.65
39422,2025-09-15,650,116,3,9,479.9
39423,2024-05-05,654,67,3,2,375.64
39424,2024-09-19,146,27,3,9,790.47
39425,2024-07-14,793,166,1,6,922.1
39426,2025-06-11,951,12,3,8,593.54
39427,2024-12-19,55,12,4,5,191.43
39428,2025-06-05,734,112,2,6,933.65
39429,2024-05-23,199,129,4,8,437.26
39430,2024-10-27,38,151,4,9,404.9
39431,2025-12-08,717,149,4,7,853.27
39432,2024-12-07,448,46,3,1,657.86
39433,2025-04-11,983,86,3,1,139.98
39434,2025-03-06,157,35,4,4,872.52
39435,2025-07-25,977,45,3,10,322.28
39436,2024-09-23,140,11,4,7,125.3
39437,2025-07-20,316,31,2,10,999.87
39438,2025-08-13,679,171,4,6,333.16
39439,2024-05-05,537,24,1,6,810.75
39440,2025-09-08,647,34,1,3,499.01
39441,2025-12-15,268,9,4,7,713.66
39442,2025-12-17,520,114,3,3,704.89
39443,2025-02-21,998,48,4,4,196.02
39444,2024-12-02,642,36,3,9,361.68
39445,2025-07-21,57,147,3,1,868.04
39446,2024-10-20,212,153,4,3,57.44
39447,2025-04-01,349,18,2,3,281.69
39448,2024-07-30,849,41,1,10,622.9
39449,2025-07-08,849,56,2,1,150.94
39450,2025-03-27,99,123,2,8,984.46
39451,2025-06-03,644,142,4,3,791.25
39452,2024-08-07,393,102,1,10,665.44
39453,2025-01-22,370,191,1,5,399.72
39454,2024-07-15,997,125,4,7,751.03
39455,2026-01-05,622,196,4,9,822.84
39456,2025-11-02,427,153,2,4,602.81
39457,2026-01-28,711,167,1,3,126.75
39458,2026-04-13,716,7,3,2,130.86
39459,2024-08-20,468,172,3,6,715.42
39460,2025-03-01,594,23,2,8,930.02
39461,2024-12-29,185,127,4,4,204.19
39462,2025-09-21,601,145,4,4,645.29
39463,2025-09-19,984,85,4,8,147.19
39464,2024-11-05,943,148,1,4,742.62
39465,2024-11-23,691,151,2,6,286.76
39466,2025-09-24,515,31,3,5,148.61
39467,2024-11-24,628,81,1,3,65.52
39468,2026-04-21,661,48,2,5,79.47
39469,2026-03-01,151,47,4,5,415.02
39470,2025-10-28,886,62,2,6,382.6
39471,2024-07-26,873,183,2,8,134.99
39472,2026-01-29,541,70,1,2,646.22
39473,2024-09-04,114,37,2,6,231.44
39474,2024-09-04,140,182,1,4,833.75
39475,2025-08-20,746,88,2,6,308.98
39476,2025-08-01,531,2,3,8,593.27
39477,2024-12-19,654,144,1,8,898.13
39478,2024-10-06,312,17,2,4,723.46
39479,2025-05-07,107,160,3,10,361.81
39480,2024-12-06,755,192,2,5,922.38
39481,2024-06-29,934,170,4,5,154.28
39482,2024-06-05,894,8,2,5,36.31
39483,2025-10-18,851,73,4,1,829.6
39484,2024-05-03,142,175,3,9,915.63
39485,2024-12-18,437,16,1,2,704.77
39486,2024-05-23,780,104,2,10,341.19
39487,2025-08-09,684,160,2,10,48.21
39488,2024-12-19,135,153,4,8,977.78
39489,2025-04-13,703,117,3,8,733.9
39490,2026-03-29,119,28,4,5,67.65
39491,2024-10-22,640,19,3,4,828.78
39492,2024-09-30,284,182,1,1,107.6
39493,2025-03-29,192,113,1,7,724.1
39494,2024-06-02,774,33,1,6,672.0
39495,2025-10-05,637,40,2,9,844.97
39496,2025-08-13,865,154,1,2,254.94
39497,2025-06-17,903,127,4,9,93.84
39498,2024-10-11,88,65,2,7,894.64
39499,2024-12-01,968,9,4,4,359.56
39500,2024-05-22,41,25,1,7,74.94
39501,2025-12-15,511,21,2,2,557.17
39502,2026-03-20,870,115,4,8,925.8
39503,2025-05-15,354,69,3,5,502.4
39504,2025-07-06,494,51,2,4,949.38
39505,2025-05-11,654,159,1,5,969.06
39506,2025-07-19,629,180,4,9,772.0
39507,2024-05-16,171,28,2,4,548.87
39508,2024-12-13,879,5,4,8,23.85
39509,2025-11-01,239,161,2,8,10.7
39510,2024-05-23,40,124,2,1,874.77
39511,2025-09-22,962,25,4,2,465.21
39512,2025-07-15,772,141,2,3,631.81
39513,2024-05-10,9,16,3,8,587.67
39514,2024-07-14,158,87,2,4,726.98
39515,2025-12-18,550,100,2,10,600.48
39516,2024-08-13,230,128,3,7,11.05
39517,2026-01-28,645,112,4,4,192.22
39518,2025-04-09,326,27,1,9,887.41
39519,2024-10-04,470,28,4,9,644.08
39520,2025-04-26,382,55,3,3,685.19
39521,2024-06-23,849,111,3,3,800.17
39522,2025-03-02,370,175,3,9,241.79
39523,2025-09-16,240,42,2,5,545.27
39524,2025-08-16,428,30,1,3,605.13
39525,2025-09-27,863,187,3,6,172.31
39526,2024-09-29,25,64,1,7,94.72
39527,2025-01-31,506,34,2,9,721.5
39528,2024-11-05,205,48,3,8,78.29
39529,2025-08-13,887,115,3,3,798.16
39530,2024-07-22,358,193,4,4,685.73
39531,2025-05-26,832,118,2,7,24.48
39532,2024-07-27,644,125,4,7,108.36
39533,2025-05-01,475,38,3,2,345.35
39534,2026-03-07,161,182,1,8,454.28
39535,2024-09-15,547,133,4,10,861.97
39536,2024-10-30,430,31,1,9,117.19
39537,2025-08-06,537,27,1,9,234.67
39538,2024-12-06,23,27,2,9,206.17
39539,2025-11-25,676,79,4,2,971.01
39540,2025-01-17,357,2,1,2,256.05
39541,2026-03-12,662,58,3,8,852.45
39542,2025-03-27,924,93,3,9,70.17
39543,2024-08-22,880,89,4,9,145.07
39544,2024-10-10,383,21,4,2,801.63
39545,2024-12-06,900,112,2,2,608.43
39546,2026-01-31,918,133,1,4,642.81
39547,2025-10-11,814,69,1,7,408.12
39548,2024-08-18,374,197,2,5,107.78
39549,2025-08-06,391,19,2,2,742.29
39550,2026-03-25,802,133,4,10,495.84
39551,2025-07-04,336,62,4,3,304.11
39552,2024-09-06,770,67,4,5,671.19
39553,2025-01-20,589,68,4,6,65.12
39554,2025-03-20,502,10,2,1,773.67
39555,2025-02-17,495,77,3,8,757.63
39556,2024-05-01,830,53,2,10,104.03
39557,2025-01-04,568,53,2,8,38.02
39558,2026-03-15,806,51,4,1,866.46
39559,2025-08-26,940,61,1,3,769.81
39560,2024-06-11,618,32,4,7,587.52
39561,2024-06-11,911,195,3,5,963.37
39562,2025-12-22,77,85,1,2,631.97
39563,2024-12-06,215,153,1,5,616.66
39564,2025-11-16,389,180,1,3,455.42
39565,2024-05-02,280,67,3,1,280.14
39566,2025-03-15,720,31,2,10,996.49
39567,2026-03-16,905,140,2,2,325.34
39568,2025-04-06,768,12,3,8,301.34
39569,2026-01-17,657,118,1,3,342.41
39570,2025-05-17,75,77,2,7,858.3
39571,2025-10-23,602,149,2,8,228.92
39572,2025-07-02,815,105,4,9,421.14
39573,2024-09-03,46,82,4,2,19.33
39574,2024-05-11,73,31,2,4,982.58
39575,2024-10-03,824,39,2,2,513.76
39576,2024-06-25,79,187,4,5,28.8
39577,2025-08-13,953,120,4,4,247.17
39578,2026-03-03,464,65,1,1,187.9
39579,2025-09-18,506,185,1,3,604.65
39580,2026-02-08,467,144,4,1,264.14
39581,2025-10-23,500,92,1,8,291.5
39582,2024-12-11,452,21,2,6,515.65
39583,2024-10-22,338,191,1,9,827.75
39584,2025-07-25,54,23,2,7,159.5
39585,2025-11-08,252,101,2,4,978.65
39586,2026-04-02,230,44,1,6,696.33
39587,2026-01-03,155,169,3,4,277.09
39588,2025-11-12,281,181,3,3,554.72
39589,2025-08-31,596,43,2,1,344.87
39590,2024-08-31,572,16,4,4,822.47
39591,2025-12-26,644,96,2,7,549.03
39592,2025-06-03,628,62,3,8,531.17
39593,2025-02-03,985,57,4,9,192.87
39594,2024-06-24,154,52,1,3,586.3
39595,2024-07-03,38,32,3,5,714.62
39596,2025-07-16,99,142,2,5,497.57
39597,2026-01-21,976,88,1,10,542.51
39598,2025-03-01,508,89,4,2,236.94
39599,2025-12-24,816,181,2,3,189.36
39600,2024-06-19,335,135,1,3,836.3
39601,2026-02-13,360,100,3,3,286.81
39602,2024-11-09,209,166,4,1,10.46
39603,2024-09-16,347,23,2,8,88.6
39604,2025-07-28,368,186,4,7,872.19
39605,2025-06-13,214,134,1,3,592.68
39606,2025-11-11,309,60,1,6,355.91
39607,2025-05-30,930,142,2,10,779.54
39608,2024-10-12,33,88,3,6,778.17
39609,2025-11-06,924,84,3,3,657.58
39610,2026-03-23,460,97,4,8,404.04
39611,2025-11-09,607,110,4,2,417.36
39612,2025-09-08,718,152,2,9,640.13
39613,2025-04-12,126,78,3,9,716.05
39614,2025-06-14,910,13,1,7,173.42
39615,2026-01-22,217,131,2,9,980.42
39616,2025-12-14,833,110,3,7,644.21
39617,2025-05-29,67,187,3,6,587.1
39618,2025-04-13,852,103,2,5,854.74
39619,2026-01-03,523,188,4,4,225.36
39620,2025-04-25,924,151,1,4,706.51
39621,2026-04-22,514,151,1,7,327.48
39622,2024-09-04,940,144,3,6,387.61
39623,2024-11-28,791,69,1,4,538.97
39624,2025-11-20,112,108,3,4,805.48
39625,2024-05-08,39,189,2,4,335.96
39626,2026-01-26,686,100,3,5,577.24
39627,2025-07-29,192,14,3,7,246.7
39628,2024-05-20,112,39,2,8,308.14
39629,2025-07-18,148,115,1,8,686.87
39630,2025-11-24,728,38,1,9,318.07
39631,2025-08-29,19,58,4,2,42.32
39632,2026-03-25,658,44,2,5,56.63
39633,2024-05-16,903,73,1,4,810.34
39634,2025-11-07,519,108,1,4,403.54
39635,2024-08-19,334,118,4,8,252.88
39636,2025-11-02,434,96,3,7,487.51
39637,2024-06-28,948,21,2,2,230.52
39638,2025-08-31,568,154,2,1,173.8
39639,2025-10-11,630,70,2,10,833.27
39640,2025-12-12,832,178,2,6,812.16
39641,2024-05-19,243,158,2,10,909.33
39642,2025-12-24,766,124,3,1,759.12
39643,2024-11-30,237,145,4,10,600.64
39644,2025-06-28,850,15,4,5,304.84
39645,2025-10-15,516,87,1,10,440.65
39646,2024-12-24,827,30,2,6,708.17
39647,2025-04-19,55,98,2,6,551.65
39648,2025-05-14,502,166,1,10,961.59
39649,2025-09-04,684,159,4,3,767.64
39650,2024-10-13,621,15,4,10,609.68
39651,2026-01-07,307,38,3,5,98.27
39652,2024-05-05,3,90,3,7,756.93
39653,2025-02-13,605,24,2,1,606.78
39654,2025-06-23,234,58,2,2,60.9
39655,2026-01-29,345,104,2,6,646.55
39656,2024-08-07,70,43,2,6,760.37
39657,2024-11-01,862,138,4,9,737.28
39658,2024-12-15,607,61,2,4,141.37
39659,2025-05-18,647,148,3,2,486.78
39660,2025-10-03,954,178,3,8,640.98
39661,2025-11-06,396,75,4,5,895.05
39662,2025-06-05,655,106,2,9,382.35
39663,2025-04-04,992,141,4,10,613.86
39664,2024-10-30,175,131,1,7,780.44
39665,2025-05-21,953,64,3,3,986.56
39666,2026-01-19,928,92,2,7,167.45
39667,2025-09-23,891,142,2,4,771.3
39668,2024-06-12,481,170,4,3,358.75
39669,2026-02-28,951,35,1,1,806.45
39670,2025-07-20,355,112,4,2,602.66
39671,2025-11-04,431,84,3,8,966.44
39672,2025-05-27,63,197,1,1,483.78
39673,2024-11-17,649,174,4,3,18.9
39674,2025-05-02,678,192,4,2,751.19
39675,2025-06-09,530,37,1,7,586.33
39676,2024-11-17,674,72,3,7,109.93
39677,2024-12-21,240,156,3,6,801.39
39678,2025-07-17,266,11,4,6,545.4
39679,2025-10-31,218,91,2,7,954.06
39680,2025-02-27,929,35,4,9,93.86
39681,2025-07-17,904,157,1,7,196.97
39682,2025-04-08,251,125,3,4,772.02
39683,2025-04-18,880,137,2,7,739.45
39684,2025-04-23,147,135,2,3,812.85
39685,2024-09-17,658,175,4,6,995.18
39686,2025-07-23,628,59,3,3,46.87
39687,2025-10-17,482,44,2,2,924.95
39688,2024-05-20,27,114,2,6,452.74
39689,2025-02-28,494,7,1,3,125.54
39690,2025-04-24,533,198,3,9,61.39
39691,2024-05-01,675,195,2,5,741.65
39692,2024-12-20,44,47,2,5,304.76
39693,2025-02-28,513,170,2,7,172.88
39694,2026-03-07,550,46,3,1,44.74
39695,2025-05-23,860,85,2,4,78.68
39696,2025-09-15,872,49,2,2,443.08
39697,2025-03-14,807,13,4,8,151.67
39698,2025-04-06,58,79,1,7,635.59
39699,2026-04-08,347,196,1,9,950.81
39700,2024-09-01,927,38,4,10,582.28
39701,2025-05-18,411,172,2,6,822.37
39702,2024-06-29,847,92,2,3,202.69
39703,2024-07-05,447,82,4,9,559.98
39704,2024-08-22,436,68,2,4,760.06
39705,2024-06-18,229,7,4,3,712.3
39706,2025-01-03,662,200,2,9,135.7
39707,2025-03-03,514,99,3,8,132.56
39708,2025-03-05,384,193,2,10,43.89
39709,2024-05-07,496,119,1,8,733.08
39710,2025-05-12,450,49,2,3,13.83
39711,2025-12-17,31,58,4,8,346.4
39712,2025-01-19,269,30,2,4,149.97
39713,2026-04-26,200,196,1,9,805.28
39714,2026-02-02,882,47,1,4,488.17
39715,2025-11-04,288,91,3,9,148.52
39716,2024-06-23,327,28,1,4,269.34
39717,2024-07-05,83,15,4,10,880.53
39718,2025-08-24,842,140,2,7,682.28
39719,2025-06-11,355,101,4,4,742.66
39720,2025-06-08,760,42,1,10,350.71
39721,2025-03-22,146,160,2,10,796.92
39722,2024-08-28,698,71,2,3,768.02
39723,2025-02-26,819,161,3,1,585.51
39724,2025-04-25,615,7,3,10,390.2
39725,2024-10-13,125,180,2,8,47.05
39726,2025-06-27,147,78,4,9,799.97
39727,2024-06-19,74,11,2,6,499.65
39728,2024-11-02,909,133,3,3,202.67
39729,2025-10-14,978,133,1,9,189.78
39730,2025-12-12,720,197,3,8,156.73
39731,2026-02-26,438,178,1,9,913.43
39732,2024-09-14,454,51,3,3,170.13
39733,2024-08-28,635,81,3,7,24.85
39734,2024-09-06,273,148,3,3,117.13
39735,2025-10-23,659,21,2,4,544.03
39736,2025-07-29,983,142,1,10,658.01
39737,2024-06-08,67,33,2,3,963.77
39738,2025-02-17,762,172,1,6,279.45
39739,2025-05-30,667,116,1,2,299.15
39740,2026-04-08,61,178,1,2,129.95
39741,2025-03-09,301,191,2,3,553.02
39742,2024-05-08,971,29,2,5,171.11
39743,2024-05-03,482,160,1,7,974.41
39744,2025-02-26,439,165,1,5,578.02
39745,2025-11-26,702,54,4,1,490.52
39746,2024-04-28,782,20,4,2,608.56
39747,2025-03-07,259,20,4,10,483.9
39748,2025-06-27,801,92,3,7,819.02
39749,2025-05-30,792,25,3,6,130.46
39750,2025-05-26,742,111,4,4,97.26
39751,2024-10-01,7,88,3,10,191.2
39752,2024-12-19,898,32,3,6,822.78
39753,2025-06-16,387,195,2,5,716.95
39754,2026-01-31,406,154,4,5,588.56
39755,2024-12-28,389,197,4,5,548.6
39756,2024-05-27,444,2,2,2,805.58
39757,2025-08-25,289,127,2,5,713.42
39758,2024-07-06,357,161,1,9,332.68
39759,2026-04-26,167,139,3,2,445.92
39760,2024-12-12,591,89,2,7,244.06
39761,2025-04-06,526,171,3,5,846.92
39762,2025-01-04,163,142,4,7,80.58
39763,2026-01-14,945,176,4,2,912.0
39764,2024-06-08,964,15,1,10,951.6
39765,2026-03-16,101,186,3,2,341.91
39766,2025-02-14,232,94,1,8,31.03
39767,2025-06-17,939,130,4,1,274.95
39768,2026-03-18,482,172,2,10,826.67
39769,2024-06-21,163,148,3,1,873.92
39770,2025-10-16,991,74,2,9,560.84
39771,2024-10-23,715,22,4,1,498.58
39772,2025-11-05,843,12,3,2,408.08
39773,2024-08-03,686,194,2,7,234.82
39774,2025-04-17,775,93,1,1,850.39
39775,2026-01-13,995,120,1,5,23.55
39776,2024-08-31,341,99,3,10,304.11
39777,2025-08-21,327,32,4,1,219.3
39778,2025-03-29,508,189,2,3,526.19
39779,2025-06-02,837,100,2,2,616.64
39780,2025-04-23,2,70,3,2,618.04
39781,2025-10-03,557,94,1,5,901.67
39782,2024-12-14,797,147,2,1,59.23
39783,2025-06-14,62,110,2,5,653.28
39784,2024-06-01,286,44,3,3,81.31
39785,2026-02-23,832,193,4,4,932.46
39786,2025-04-25,105,134,3,10,23.59
39787,2026-02-18,783,186,3,7,946.46
39788,2025-02-28,910,111,3,6,358.93
39789,2024-04-29,866,198,4,9,905.4
39790,2024-10-16,753,37,2,6,91.46
39791,2025-06-14,485,110,2,1,289.05
39792,2025-09-25,481,46,4,2,864.95
39793,2025-03-15,21,115,2,3,773.09
39794,2024-12-25,213,137,2,10,776.89
39795,2025-09-04,344,82,1,7,956.94
39796,2024-05-19,931,186,1,7,305.57
39797,2025-09-16,19,66,3,5,893.6
39798,2024-05-03,728,193,3,10,719.7
39799,2025-01-24,526,111,1,2,976.19
39800,2025-11-22,316,65,4,1,59.27
39801,2025-08-04,765,41,4,10,561.71
39802,2024-09-08,142,48,2,2,420.63
39803,2025-12-14,176,51,3,7,873.4
39804,2025-10-24,291,147,3,7,989.88
39805,2024-07-12,562,113,3,7,422.58
39806,2024-09-14,194,37,1,6,949.45
39807,2025-10-26,154,37,4,3,875.24
39808,2025-10-29,697,112,2,9,630.36
39809,2024-12-27,401,46,4,8,811.6
39810,2024-07-28,658,13,1,1,139.59
39811,2024-11-27,225,143,1,1,842.22
39812,2025-05-21,383,200,1,5,18.28
39813,2025-02-14,157,169,3,10,353.02
39814,2025-04-28,208,104,4,6,200.33
39815,2026-01-28,815,55,4,8,165.05
39816,2025-09-10,602,198,3,9,753.55
39817,2025-11-30,665,167,4,8,801.0
39818,2025-12-14,508,125,2,8,114.07
39819,2025-08-11,407,8,3,8,851.53
39820,2024-05-28,840,165,2,6,325.61
39821,2025-05-25,143,139,3,8,798.14
39822,2025-10-01,263,67,1,2,158.68
39823,2024-11-20,692,55,1,5,137.56
39824,2025-04-13,83,120,2,3,185.53
39825,2025-11-07,332,16,2,9,170.57
39826,2026-03-21,395,87,1,7,47.68
39827,2025-09-27,936,69,2,2,269.8
39828,2025-08-10,212,26,3,9,979.45
39829,2026-02-11,135,82,1,3,320.37
39830,2025-02-10,346,86,1,3,984.09
39831,2025-11-08,403,61,1,10,610.51
39832,2025-06-20,213,136,2,8,993.49
39833,2024-05-27,684,86,2,5,329.89
39834,2025-09-08,250,94,4,2,997.61
39835,2025-10-23,453,7,1,10,622.35
39836,2025-10-26,143,172,1,2,898.35
39837,2024-09-12,276,90,4,1,113.5
39838,2024-07-02,716,110,3,8,872.44
39839,2024-08-23,26,48,4,4,94.59
39840,2025-08-16,946,48,1,4,785.95
39841,2024-12-02,208,40,3,4,628.98
39842,2024-10-24,28,36,2,6,271.08
39843,2025-05-15,398,194,4,3,40.6
39844,2025-06-14,632,53,4,5,568.65
39845,2025-10-28,913,60,2,1,983.01
39846,2026-04-01,969,27,4,7,239.06
39847,2026-02-12,411,197,1,6,428.0
39848,2025-03-22,923,96,3,8,634.0
39849,2026-02-12,286,139,2,8,924.58
39850,2024-07-09,319,2,3,9,301.37
39851,2025-01-17,926,30,3,3,910.03
39852,2025-07-21,592,13,2,10,884.89
39853,2024-12-28,999,39,3,9,213.07
39854,2026-02-05,689,125,3,3,161.65
39855,2024-07-28,484,103,4,10,990.59
39856,2025-05-27,607,148,3,2,684.05
39857,2024-11-03,975,47,2,2,107.79
39858,2025-05-04,936,43,3,10,159.68
39859,2026-04-20,42,101,3,4,121.4
39860,2024-05-02,866,18,4,9,424.74
39861,2025-09-30,835,93,1,1,765.74
39862,2025-09-28,10,117,3,5,118.92
39863,2025-10-21,509,20,3,9,491.73
39864,2024-10-14,975,26,3,10,379.43
39865,2025-01-10,790,101,1,10,955.11
39866,2024-10-23,443,69,3,9,833.16
39867,2024-04-28,694,111,4,10,803.76
39868,2025-03-09,694,1,3,6,609.1
39869,2026-02-12,562,122,1,8,39.65
39870,2024-07-18,316,105,4,7,617.44
39871,2025-08-16,550,175,2,4,938.36
39872,2025-04-07,481,84,2,8,644.6
39873,2024-10-11,682,27,1,9,30.94
39874,2024-12-24,78,122,1,8,424.06
39875,2025-03-26,942,23,4,2,354.71
39876,2026-02-23,69,25,4,6,409.58
39877,2024-10-29,757,74,2,5,232.61
39878,2025-02-08,761,183,1,7,408.99
39879,2025-03-28,142,182,2,8,132.12
39880,2025-12-30,872,93,4,9,651.28
39881,2024-09-15,827,105,2,9,244.98
39882,2026-02-07,587,34,3,10,981.39
39883,2024-07-23,19,147,4,6,58.55
39884,2026-04-20,246,41,3,8,236.75
39885,2024-11-09,776,166,2,4,861.73
39886,2025-05-21,943,141,3,6,100.32
39887,2024-11-16,80,50,3,6,703.17
39888,2024-05-07,357,182,1,3,959.74
39889,2025-10-09,35,180,4,7,988.24
39890,2026-01-31,15,139,3,2,114.69
39891,2025-11-02,724,49,2,10,186.91
39892,2024-05-20,312,27,4,6,479.72
39893,2025-01-22,26,167,3,1,967.8
39894,2025-11-13,908,15,1,9,350.57
39895,2025-02-10,180,192,3,2,296.82
39896,2024-12-21,602,162,2,1,782.45
39897,2024-05-25,865,79,1,7,503.65
39898,2025-12-19,741,152,1,7,85.75
39899,2024-11-20,854,177,1,5,855.43
39900,2024-05-06,97,135,1,6,730.61
39901,2024-06-13,949,74,2,2,354.15
39902,2024-06-09,844,189,1,3,871.25
39903,2025-08-16,837,140,4,6,420.28
39904,2024-11-25,318,161,3,3,633.78
39905,2025-06-13,231,97,4,3,450.04
39906,2025-04-12,713,83,1,4,158.02
39907,2025-04-17,49,57,4,10,56.13
39908,2025-02-07,613,24,1,7,628.24
39909,2026-03-08,40,40,3,1,790.87
39910,2024-10-27,40,188,1,9,922.18
39911,2025-08-11,35,32,2,9,347.06
39912,2025-02-02,926,68,1,1,987.85
39913,2025-06-07,421,57,3,5,846.46
39914,2025-09-09,182,21,4,1,73.5
39915,2025-09-08,892,183,4,8,227.78
39916,2025-07-01,358,184,2,10,698.48
39917,2024-07-21,133,105,2,8,249.71
39918,2026-03-15,34,109,3,7,793.17
39919,2024-11-08,143,21,4,1,282.5
39920,2025-04-05,501,186,3,9,101.46
39921,2025-01-28,809,54,4,4,882.04
39922,2024-06-14,271,57,3,5,940.77
39923,2024-12-01,695,181,4,2,166.06
39924,2024-04-29,44,30,1,7,996.95
39925,2025-11-24,922,173,3,5,87.84
39926,2025-07-09,462,118,4,1,930.01
39927,2025-11-17,782,94,4,2,636.33
39928,2026-01-31,628,143,1,7,886.61
39929,2024-07-04,412,180,4,4,269.9
39930,2024-10-29,618,6,4,3,777.68
39931,2025-10-08,548,159,4,6,561.19
39932,2026-03-01,427,67,4,8,340.45
39933,2025-06-13,31,166,3,9,482.54
39934,2025-11-15,995,39,2,2,550.16
39935,2025-06-03,84,185,3,3,296.38
39936,2025-06-18,493,23,3,7,134.81
39937,2025-12-20,261,54,2,8,313.64
39938,2025-04-03,110,85,4,2,89.41
39939,2025-09-20,435,107,3,4,460.93
39940,2025-04-20,667,111,2,6,171.92
39941,2025-12-31,119,26,2,10,899.07
39942,2026-01-22,482,60,1,7,166.29
39943,2025-12-12,972,155,3,2,443.96
39944,2025-01-25,634,81,2,1,822.35
39945,2025-09-06,182,151,1,6,918.75
39946,2025-02-10,8,62,1,9,961.25
39947,2024-07-22,926,174,2,8,633.74
39948,2025-05-29,332,82,2,5,83.92
39949,2025-10-26,440,168,1,2,343.93
39950,2025-01-23,906,166,2,5,516.12
39951,2024-07-13,58,25,1,5,265.79
39952,2025-09-19,730,175,2,10,223.33
39953,2024-12-27,971,140,1,3,195.37
39954,2025-08-14,257,193,2,1,731.26
39955,2026-02-10,571,55,3,7,378.06
39956,2025-09-11,886,151,1,7,12.97
39957,2024-05-28,78,94,2,6,262.54
39958,2025-10-28,427,196,3,9,918.6
39959,2024-10-26,726,196,4,10,704.62
39960,2024-09-06,132,77,3,4,474.61
39961,2024-07-01,178,14,1,10,704.28
39962,2025-11-29,280,68,2,5,275.71
39963,2026-01-25,734,106,1,7,625.24
39964,2025-09-01,876,35,2,5,412.84
39965,2025-01-05,486,124,1,6,658.63
39966,2025-05-09,870,147,2,7,954.78
39967,2024-12-24,813,186,3,9,506.22
39968,2025-09-18,527,39,4,3,671.26
39969,2024-11-10,562,178,1,6,829.97
39970,2025-12-30,460,193,3,9,734.13
39971,2025-11-11,963,191,4,2,197.72
